ID;VALOR_PARCELA;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;VALOR_TOTAL;TOTAL_PARCELAS;PARCELAS_PAGAS;PARCELAS_NAO_PAGAS;VALOR_TTN_PAGO;VALOR_TT_PAGO
60395;146,14;0;0;0;0;0;0;0;0;0;0;0;0;;;;1753,68;12;12;0;0;1753,68
60396;128,97;0;0;0;0;0;0;0;0;0;0;;;;;;1289,7;10;10;0;0;1289,7
60397;126,22;0;0;0;0;0;;;;;;;;;;;631,1;5;5;0;0;631,1
60398;51,73;0;0;0;0;0;0;0;0;0;0;;;;;;517,3;10;10;0;0;517,3
60399;15,64;0;0;0;0;0;0;;;;;;;;;;93,84;6;6;0;0;93,84
60400;59;0;0;0;0;0;0;0;0;0;0;0;0;;;;708;12;12;0;0;708
60401;43,75;0;0;0;0;0;0;0;0;0;0;0;0;;;;525;12;12;0;0;525
60402;152,9;0;0;0;0;0;0;0;0;0;0;0;0;;;;1834,8;12;12;0;0;1834,8
60403;34,81;0;0;0;0;0;0;;;;;;;;;;208,86;6;6;0;0;208,86
60404;79,39;0;0;0;0;0;0;0;0;0;0;0;;;;;873,29;11;11;0;0;873,29
60405;149,54;0;0;0;0;0;0;0;0;0;0;0;0;;;;1794,48;12;12;0;0;1794,48
60406;30,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;458,1;15;15;0;0;458,1
60407;53;0;0;0;0;0;;;;;;;;;;;265;5;5;0;0;265
60408;47,9;0;0;0;0;0;0;;;;;;;;;;287,4;6;6;0;0;287,4
60409;85,95;0;0;0;0;0;0;0;0;0;0;;;;;;859,5;10;10;0;0;859,5
60410;143,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2153,7;15;15;0;0;2153,7
60411;147,61;0;0;0;0;0;0;0;0;;;;;;;;1180,88;8;8;0;0;1180,88
60412;136,35;0;0;0;0;;;;;;;;;;;;545,4;4;4;0;0;545,4
60413;147,17;0;0;0;0;0;0;0;0;0;0;0;0;;;;1766,04;12;12;0;0;1766,04
60414;25;0;0;0;0;0;0;;;;;;;;;;150;6;6;0;0;150
60415;49,29;0;0;0;0;0;0;0;0;0;0;0;0;;;;591,48;12;12;0;0;591,48
60416;98,99;0;0;0;0;0;0;0;0;0;0;0;0;;;;1187,88;12;12;0;0;1187,88
60417;146,07;0;0;0;0;0;0;0;0;;;;;;;;1168,56;8;8;0;0;1168,56
60418;47,32;0;0;0;0;0;0;;;;;;;;;;283,92;6;6;0;0;283,92
60419;26,07;0;0;0;0;0;0;;;;;;;;;;156,42;6;6;0;0;156,42
60420;57,56;0;0;0;0;0;0;0;0;0;0;0;0;;;;690,72;12;12;0;0;690,72
60421;106,4;0;0;0;0;;;;;;;;;;;;425,6;4;4;0;0;425,6
60422;95,82;0;0;0;0;0;0;;;;;;;;;;574,92;6;6;0;0;574,92
60423;158,47;0;0;0;0;0;0;0;0;0;0;0;0;;;;1901,64;12;12;0;0;1901,64
60424;19,2;0;0;0;0;0;;;;;;;;;;;96;5;5;0;0;96
60425;102,19;0;0;0;0;;;;;;;;;;;;408,76;4;4;0;0;408,76
60426;85,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1276,95;15;15;0;0;1276,95
60427;38,07;0;0;0;0;0;0;0;0;0;0;;;;;;380,7;10;10;0;0;380,7
60428;47,62;0;0;0;0;0;0;0;0;0;0;;;;;;476,2;10;10;0;0;476,2
60429;56,83;0;0;0;0;0;0;0;0;0;0;;;;;;568,3;10;10;0;0;568,3
60430;56,83;0;0;0;0;0;0;0;0;0;0;;;;;;568,3;10;10;0;0;568,3
60431;25,64;0;0;0;0;0;0;0;0;0;;;;;;;230,76;9;9;0;0;230,76
60432;72,19;0;0;0;0;0;0;0;0;;;;;;;;577,52;8;8;0;0;577,52
60433;47,3;0;0;0;0;0;0;0;0;0;0;0;0;;;;567,6;12;12;0;0;567,6
60434;10,83;0;0;0;0;0;0;;;;;;;;;;64,98;6;6;0;0;64,98
60435;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2775;15;15;0;0;2775
60436;109,44;0;0;0;0;0;0;0;0;0;0;;;;;;1094,4;10;10;0;0;1094,4
60437;32,55;0;0;0;0;0;0;0;0;0;0;0;0;;;;390,6;12;12;0;0;390,6
60438;67,93;0;0;0;0;0;0;0;0;0;0;0;0;;;;815,16;12;12;0;0;815,16
60439;20,05;0;0;0;0;0;0;;;;;;;;;;120,3;6;6;0;0;120,3
60440;113,25;0;0;0;0;0;0;0;0;0;0;;;;;;1132,5;10;10;0;0;1132,5
60441;47,1;0;0;0;0;0;0;0;0;0;0;;;;;;471;10;10;0;0;471
60442;78,14;0;0;0;0;0;0;0;0;0;0;0;0;;;;937,68;12;12;0;0;937,68
60443;37;0;0;0;;;;;;;;;;;;;111;3;3;0;0;111
60444;93,19;0;0;0;;;;;;;;;;;;;279,57;3;3;0;0;279,57
60445;31,37;0;0;0;0;0;0;0;0;0;0;;;;;;313,7;10;10;0;0;313,7
60446;113,6;0;0;0;0;;;;;;;;;;;;454,4;4;4;0;0;454,4
60447;70,73;0;0;0;;;;;;;;;;;;;212,19;3;3;0;0;212,19
60448;21,9;0;0;0;0;;;;;;;;;;;;87,6;4;4;0;0;87,6
60449;89,88;0;0;0;0;0;;;;;;;;;;;449,4;5;5;0;0;449,4
60450;138,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2079,45;15;15;0;0;2079,45
60451;122,97;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1598,61;13;13;0;0;1598,61
60452;167,02;0;0;0;0;0;0;0;0;0;0;0;0;;;;2004,24;12;12;0;0;2004,24
60453;10,83;0;0;0;0;0;0;;;;;;;;;;64,98;6;6;0;0;64,98
60454;23;0;0;;;;;;;;;;;;;;46;2;2;0;0;46
60455;82,82;0;0;0;0;0;0;0;0;0;0;0;0;;;;993,84;12;12;0;0;993,84
60456;187;0;0;0;0;0;0;0;0;0;0;;;;;;1870;10;10;0;0;1870
60457;80,06;0;0;0;0;0;0;0;0;0;0;0;0;;;;960,72;12;12;0;0;960,72
60458;60,67;0;0;0;0;0;0;0;0;0;0;;;;;;606,7;10;10;0;0;606,7
60459;164,57;0;0;0;0;0;0;0;0;0;0;;;;;;1645,7;10;10;0;0;1645,7
60460;68,25;0;0;0;0;;;;;;;;;;;;273;4;4;0;0;273
60461;18,5;0;0;0;0;0;0;;;;;;;;;;111;6;6;0;0;111
60462;53,33;0;0;0;0;0;0;0;0;;;;;;;;426,64;8;8;0;0;426,64
60463;22,3;0;0;0;0;0;0;;;;;;;;;;133,8;6;6;0;0;133,8
60464;54,36;0;0;0;0;0;0;0;0;0;0;0;;;;;597,96;11;11;0;0;597,96
60465;20,64;0;0;0;;;;;;;;;;;;;61,92;3;3;0;0;61,92
60466;21,5;0;0;0;0;0;0;;;;;;;;;;129;6;6;0;0;129
60467;22,5;0;0;0;0;0;0;;;;;;;;;;135;6;6;0;0;135
60468;36,82;0;0;0;0;0;0;0;0;0;0;;;;;;368,2;10;10;0;0;368,2
60469;47,65;0;0;0;0;0;0;0;0;0;0;;;;;;476,5;10;10;0;0;476,5
60470;26,25;0;0;;;;;;;;;;;;;;52,5;2;2;0;0;52,5
60471;55,61;0;0;0;0;0;0;0;0;0;0;;;;;;556,1;10;10;0;0;556,1
60472;93;0;0;0;0;0;0;0;0;0;0;;;;;;930;10;10;0;0;930
60473;54,64;0;0;0;0;0;0;0;0;0;0;0;0;;;;655,68;12;12;0;0;655,68
60474;30,8;0;0;0;0;0;;;;;;;;;;;154;5;5;0;0;154
60475;81,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1224,15;15;15;0;0;1224,15
60476;73,99;0;0;0;;;;;;;;;;;;;221,97;3;3;0;0;221,97
60477;167,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2517,9;15;15;0;0;2517,9
60478;153,88;0;0;0;0;0;0;0;0;0;0;;;;;;1538,8;10;10;0;0;1538,8
60479;72,86;0;0;0;0;0;0;0;0;0;0;;;;;;728,6;10;10;0;0;728,6
60480;69,47;0;0;0;0;0;;;;;;;;;;;347,35;5;5;0;0;347,35
60481;100,44;0;0;0;0;;;;;;;;;;;;401,76;4;4;0;0;401,76
60482;57,39;0;0;0;0;0;0;0;0;0;0;0;0;;;;688,68;12;12;0;0;688,68
60483;99;1;;;;;;;;;;;;;;;99;1;0;1;99;0
60484;134;0;0;;;;;;;;;;;;;;268;2;2;0;0;268
60485;49;0;0;0;0;0;0;0;0;0;0;;;;;;490;10;10;0;0;490
60486;14,5;0;0;0;0;0;0;;;;;;;;;;87;6;6;0;0;87
60487;60,46;0;0;0;0;0;0;0;0;0;0;;;;;;604,6;10;10;0;0;604,6
60488;21,49;0;0;0;0;0;0;;;;;;;;;;128,94;6;6;0;0;128,94
60489;56,34;0;0;0;0;0;0;0;0;0;0;0;0;;;;676,08;12;12;0;0;676,08
60490;143,5;0;0;0;0;0;0;0;0;0;0;0;0;;;;1722;12;12;0;0;1722
60491;111,83;0;0;0;0;0;0;0;0;0;0;;;;;;1118,3;10;10;0;0;1118,3
60492;9,81;0;0;0;0;0;0;;;;;;;;;;58,86;6;6;0;0;58,86
60493;9,99;0;0;0;0;0;0;;;;;;;;;;59,94;6;6;0;0;59,94
60494;24,64;0;0;0;0;0;0;0;0;0;0;0;0;;;;295,68;12;12;0;0;295,68
60495;15;0;0;0;0;0;0;;;;;;;;;;90;6;6;0;0;90
60496;43,49;0;0;0;0;0;0;0;0;0;0;0;;;;;478,39;11;11;0;0;478,39
60497;110,48;0;0;0;0;0;0;0;0;0;0;0;0;;;;1325,76;12;12;0;0;1325,76
60498;23,86;0;0;0;0;0;0;;;;;;;;;;143,16;6;6;0;0;143,16
60499;119,63;0;0;0;0;0;0;0;0;0;0;0;0;;;;1435,56;12;12;0;0;1435,56
60500;78,94;0;0;0;0;0;0;;;;;;;;;;473,64;6;6;0;0;473,64
60501;18,83;0;0;0;0;0;0;;;;;;;;;;112,98;6;6;0;0;112,98
60502;73,41;0;0;0;0;;;;;;;;;;;;293,64;4;4;0;0;293,64
60503;40,28;0;0;0;0;0;0;0;0;0;0;;;;;;402,8;10;10;0;0;402,8
60504;6,82;0;0;0;0;0;0;;;;;;;;;;40,92;6;6;0;0;40,92
60505;67;0;0;;;;;;;;;;;;;;134;2;2;0;0;134
60506;45,22;0;0;0;0;0;0;0;0;0;0;0;;;;;497,42;11;11;0;0;497,42
60507;67,87;0;0;0;0;0;;;;;;;;;;;339,35;5;5;0;0;339,35
60508;69,38;0;0;0;0;0;0;0;0;0;0;0;0;;;;832,56;12;12;0;0;832,56
60509;85,72;0;0;0;0;;;;;;;;;;;;342,88;4;4;0;0;342,88
60510;56,93;0;0;0;0;0;0;;;;;;;;;;341,58;6;6;0;0;341,58
60511;61,26;0;0;0;0;0;0;0;0;0;0;;;;;;612,6;10;10;0;0;612,6
60512;10;0;0;0;0;0;0;;;;;;;;;;60;6;6;0;0;60
60513;25;0;0;0;0;0;0;;;;;;;;;;150;6;6;0;0;150
60514;19,44;0;0;0;0;0;;;;;;;;;;;97,2;5;5;0;0;97,2
60515;64,69;0;0;0;0;0;0;0;0;0;0;;;;;;646,9;10;10;0;0;646,9
60516;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1755;15;15;0;0;1755
60517;130,94;0;0;0;0;0;0;0;0;0;0;0;0;;;;1571,28;12;12;0;0;1571,28
60518;15,86;0;0;0;;;;;;;;;;;;;47,58;3;3;0;0;47,58
60519;137,55;0;0;;;;;;;;;;;;;;275,1;2;2;0;0;275,1
60520;125;0;0;0;0;0;0;0;0;0;0;0;0;;;;1500;12;12;0;0;1500
60521;40,2;0;0;0;0;0;0;0;0;0;0;;;;;;402;10;10;0;0;402
60522;21,87;0;0;0;0;0;0;;;;;;;;;;131,22;6;6;0;0;131,22
60523;49,3;0;0;0;0;0;0;0;0;;;;;;;;394,4;8;8;0;0;394,4
60524;27,99;0;0;0;0;0;0;;;;;;;;;;167,94;6;6;0;0;167,94
60525;205,45;0;0;0;0;;;;;;;;;;;;821,8;4;4;0;0;821,8
60526;63,68;0;0;0;0;0;0;0;;;;;;;;;445,76;7;7;0;0;445,76
60527;50,24;0;0;0;0;0;0;0;0;0;0;;;;;;502,4;10;10;0;0;502,4
60528;36,5;0;0;;;;;;;;;;;;;;73;2;2;0;0;73
60529;64,48;0;0;;;;;;;;;;;;;;128,96;2;2;0;0;128,96
60530;116,06;0;0;0;;;;;;;;;;;;;348,18;3;3;0;0;348,18
60531;28,33;0;0;0;0;0;0;;;;;;;;;;169,98;6;6;0;0;169,98
60532;25,87;0;0;0;0;0;0;;;;;;;;;;155,22;6;6;0;0;155,22
60533;60,87;0;0;0;0;0;0;0;0;0;0;0;0;;;;730,44;12;12;0;0;730,44
60534;65;0;0;0;0;0;0;0;0;0;0;;;;;;650;10;10;0;0;650
60535;64,64;0;0;;;;;;;;;;;;;;129,28;2;2;0;0;129,28
60536;12,32;0;0;0;0;0;0;;;;;;;;;;73,92;6;6;0;0;73,92
60537;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2235;15;15;0;0;2235
60538;49;0;;;;;;;;;;;;;;;49;1;1;0;0;49
60539;129;0;0;0;0;0;;;;;;;;;;;645;5;5;0;0;645
60540;17,45;0;0;0;0;0;0;;;;;;;;;;104,7;6;6;0;0;104,7
60541;13,41;0;0;0;0;0;0;;;;;;;;;;80,46;6;6;0;0;80,46
60542;26,69;0;0;0;;;;;;;;;;;;;80,07;3;3;0;0;80,07
60543;123,85;0;0;0;0;0;0;0;0;0;0;0;0;;;;1486,2;12;12;0;0;1486,2
60544;142,03;0;0;0;0;;;;;;;;;;;;568,12;4;4;0;0;568,12
60545;77,34;0;0;0;0;0;0;0;0;0;0;0;0;;;;928,08;12;12;0;0;928,08
60546;43;0;0;0;0;0;0;0;0;;;;;;;;344;8;8;0;0;344
60547;54,34;0;0;0;0;0;0;0;0;0;0;0;0;;;;652,08;12;12;0;0;652,08
60548;54,61;0;0;0;0;0;0;0;0;0;0;;;;;;546,1;10;10;0;0;546,1
60549;179,15;0;0;0;0;0;0;0;0;0;;;;;;;1612,35;9;9;0;0;1612,35
60550;113,5;0;0;0;0;0;0;;;;;;;;;;681;6;6;0;0;681
60551;7,47;0;0;0;0;;;;;;;;;;;;29,88;4;4;0;0;29,88
60552;146,52;0;0;0;0;0;0;0;0;0;0;;;;;;1465,2;10;10;0;0;1465,2
60553;197,38;0;0;0;;;;;;;;;;;;;592,14;3;3;0;0;592,14
60554;51;0;0;0;0;0;0;0;0;0;0;;;;;;510;10;10;0;0;510
60555;54,24;0;0;0;0;0;0;0;0;0;0;;;;;;542,4;10;10;0;0;542,4
60556;52,79;0;0;0;0;0;0;0;0;0;0;0;0;;;;633,48;12;12;0;0;633,48
60557;64,35;0;0;0;0;0;0;0;0;0;0;0;0;;;;772,2;12;12;0;0;772,2
60558;81,67;0;0;0;0;0;0;0;0;0;0;0;0;;;;980,04;12;12;0;0;980,04
60559;55,13;0;0;0;0;0;0;0;0;0;0;0;0;;;;661,56;12;12;0;0;661,56
60560;124,46;0;0;0;0;0;0;0;0;0;0;;;;;;1244,6;10;10;0;0;1244,6
60561;142,51;0;0;0;0;0;0;0;0;0;0;0;0;;;;1710,12;12;12;0;0;1710,12
60562;55;0;0;0;0;0;0;0;0;0;0;0;0;;;;660;12;12;0;0;660
60563;165,22;0;0;0;0;0;0;0;0;0;0;0;0;;;;1982,64;12;12;0;0;1982,64
60564;28,8;0;0;0;0;0;0;0;0;0;0;0;0;;;;345,6;12;12;0;0;345,6
60565;55;0;0;0;0;0;;;;;;;;;;;275;5;5;0;0;275
60566;92;0;0;0;0;0;0;;;;;;;;;;552;6;6;0;0;552
60567;10,32;0;0;0;0;0;0;;;;;;;;;;61,92;6;6;0;0;61,92
60568;46,67;0;0;0;0;0;0;0;0;0;0;;;;;;466,7;10;10;0;0;466,7
60569;20,89;0;0;;;;;;;;;;;;;;41,78;2;2;0;0;41,78
60570;117,08;0;0;0;0;0;0;0;0;0;0;0;0;;;;1404,96;12;12;0;0;1404,96
60571;42,63;0;0;0;0;0;0;0;0;0;;;;;;;383,67;9;9;0;0;383,67
60572;59,35;0;0;0;0;0;0;;;;;;;;;;356,1;6;6;0;0;356,1
60573;17,45;0;0;;;;;;;;;;;;;;34,9;2;2;0;0;34,9
60574;20,35;0;0;0;0;;;;;;;;;;;;81,4;4;4;0;0;81,4
60575;33,11;0;0;0;0;0;;;;;;;;;;;165,55;5;5;0;0;165,55
60576;87,56;0;0;0;0;0;0;0;0;0;0;0;0;;;;1050,72;12;12;0;0;1050,72
60577;90,86;0;0;0;0;0;0;0;;;;;;;;;636,02;7;7;0;0;636,02
60578;21,65;0;0;0;;;;;;;;;;;;;64,95;3;3;0;0;64,95
60579;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555;15;15;0;0;555
60580;43,48;0;0;0;0;0;0;;;;;;;;;;260,88;6;6;0;0;260,88
60581;16,89;0;0;0;0;0;0;;;;;;;;;;101,34;6;6;0;0;101,34
60582;50,64;0;0;0;0;0;0;;;;;;;;;;303,84;6;6;0;0;303,84
60583;26,81;0;0;0;0;0;0;0;0;0;0;0;0;;;;321,72;12;12;0;0;321,72
60584;163,93;0;0;0;0;;;;;;;;;;;;655,72;4;4;0;0;655,72
60585;118,97;0;0;0;0;0;0;0;0;0;0;0;0;;;;1427,64;12;12;0;0;1427,64
60586;84,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1266,3;15;15;0;0;1266,3
60587;42,83;0;0;0;0;0;0;0;0;0;;;;;;;385,47;9;9;0;0;385,47
60588;22,05;0;0;0;0;0;;;;;;;;;;;110,25;5;5;0;0;110,25
60589;75;0;0;;;;;;;;;;;;;;150;2;2;0;0;150
60590;62,66;0;0;0;;;;;;;;;;;;;187,98;3;3;0;0;187,98
60591;76,4;0;0;0;0;0;0;0;0;0;;;;;;;687,6;9;9;0;0;687,6
60592;42,85;0;0;0;0;0;0;0;0;0;0;;;;;;428,5;10;10;0;0;428,5
60593;225,3;0;0;0;0;0;0;0;;;;;;;;;1577,1;7;7;0;0;1577,1
60594;129,29;0;0;0;0;0;0;0;0;0;0;0;;;;;1422,19;11;11;0;0;1422,19
60595;125,06;0;0;0;0;0;0;;;;;;;;;;750,36;6;6;0;0;750,36
60596;58,63;0;0;0;0;0;0;0;0;0;0;0;0;;;;703,56;12;12;0;0;703,56
60597;54,88;0;0;0;0;0;0;0;0;0;0;0;0;;;;658,56;12;12;0;0;658,56
60598;51,42;0;0;0;0;0;0;0;0;0;0;0;0;;;;617,04;12;12;0;0;617,04
60599;75,55;0;0;0;0;0;0;0;0;0;0;;;;;;755,5;10;10;0;0;755,5
60600;58,34;0;0;0;0;0;0;0;0;0;0;0;0;;;;700,08;12;12;0;0;700,08
60601;14,83;0;0;0;0;0;0;;;;;;;;;;88,98;6;6;0;0;88,98
60602;30,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;464,7;15;15;0;0;464,7
60603;37;0;0;0;0;0;0;0;0;0;0;0;0;;;;444;12;12;0;0;444
60604;42,66;0;0;0;;;;;;;;;;;;;127,98;3;3;0;0;127,98
60605;54,75;0;0;0;0;0;;;;;;;;;;;273,75;5;5;0;0;273,75
60606;43,76;0;0;0;0;0;0;0;0;0;0;;;;;;437,6;10;10;0;0;437,6
60607;141,2;0;0;0;0;0;0;0;0;0;0;;;;;;1412;10;10;0;0;1412
60608;41,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624,15;15;15;0;0;624,15
60609;38,4;0;0;0;0;0;0;;;;;;;;;;230,4;6;6;0;0;230,4
60610;89,25;0;0;0;0;0;0;0;0;0;0;0;0;;;;1071;12;12;0;0;1071
60611;136,53;0;0;0;0;0;;;;;;;;;;;682,65;5;5;0;0;682,65
60612;24,49;0;0;0;0;0;;;;;;;;;;;122,45;5;5;0;0;122,45
60613;47,62;0;0;0;0;0;0;0;0;0;0;;;;;;476,2;10;10;0;0;476,2
60614;132;0;0;;;;;;;;;;;;;;264;2;2;0;0;264
60615;132,9;0;0;0;0;0;0;0;0;0;0;0;0;;;;1594,8;12;12;0;0;1594,8
60616;39,5;0;0;0;0;;;;;;;;;;;;158;4;4;0;0;158
60617;47,62;0;0;0;0;0;0;0;0;0;0;0;0;;;;571,44;12;12;0;0;571,44
60618;109,38;0;0;0;0;0;0;0;0;0;0;0;0;;;;1312,56;12;12;0;0;1312,56
60619;85,12;0;0;0;;;;;;;;;;;;;255,36;3;3;0;0;255,36
60620;57,36;0;0;0;0;0;0;0;0;0;0;;;;;;573,6;10;10;0;0;573,6
60621;39,76;0;0;0;0;0;0;0;0;0;0;;;;;;397,6;10;10;0;0;397,6
60622;125,91;0;0;0;0;0;0;0;0;0;0;0;0;;;;1510,92;12;12;0;0;1510,92
60623;80,24;0;0;0;0;0;0;0;0;0;0;0;0;;;;962,88;12;12;0;0;962,88
60624;43,74;0;0;0;;;;;;;;;;;;;131,22;3;3;0;0;131,22
60625;123;0;0;0;0;0;;;;;;;;;;;615;5;5;0;0;615
60626;26,5;0;0;0;0;0;0;;;;;;;;;;159;6;6;0;0;159
60627;90,2;0;0;0;;;;;;;;;;;;;270,6;3;3;0;0;270,6
60628;65,18;0;0;0;0;0;0;0;0;0;0;;;;;;651,8;10;10;0;0;651,8
60629;56,11;0;0;0;0;0;0;0;0;0;0;0;;;;;617,21;11;11;0;0;617,21
60630;59,4;0;0;0;0;;;;;;;;;;;;237,6;4;4;0;0;237,6
60631;28,99;0;0;0;0;0;0;;;;;;;;;;173,94;6;6;0;0;173,94
60632;96,51;0;0;0;0;0;0;0;0;0;0;0;0;;;;1158,12;12;12;0;0;1158,12
60633;60,95;0;0;0;0;0;0;0;0;0;0;0;0;;;;731,4;12;12;0;0;731,4
60634;32,33;0;0;0;0;0;0;;;;;;;;;;193,98;6;6;0;0;193,98
60635;19,47;0;0;0;0;0;0;;;;;;;;;;116,82;6;6;0;0;116,82
60636;85,9;0;0;0;0;0;0;0;0;0;0;0;0;;;;1030,8;12;12;0;0;1030,8
60637;135,8;0;0;0;0;0;0;0;0;0;0;0;0;;;;1629,6;12;12;0;0;1629,6
60638;55,28;0;0;0;0;0;0;0;0;0;;;;;;;497,52;9;9;0;0;497,52
60639;200,02;0;0;0;0;0;0;0;0;0;0;;;;;;2000,2;10;10;0;0;2000,2
60640;55;0;;;;;;;;;;;;;;;55;1;1;0;0;55
60641;76,65;0;0;0;0;0;0;;;;;;;;;;459,9;6;6;0;0;459,9
60642;39,58;0;0;0;0;0;0;0;0;0;0;;;;;;395,8;10;10;0;0;395,8
60643;26,56;0;0;0;0;0;0;0;0;0;0;0;0;;;;318,72;12;12;0;0;318,72
60644;36,48;0;0;0;0;0;0;0;0;0;0;0;0;;;;437,76;12;12;0;0;437,76
60645;65,25;0;0;0;0;0;0;0;0;0;;;;;;;587,25;9;9;0;0;587,25
60646;38,8;0;0;0;0;0;0;0;0;0;0;0;0;;;;465,6;12;12;0;0;465,6
60647;39,37;0;0;0;0;0;0;0;;;;;;;;;275,59;7;7;0;0;275,59
60648;48,14;0;0;0;0;0;0;0;0;0;0;0;0;;;;577,68;12;12;0;0;577,68
60649;40,54;0;0;0;0;0;0;0;0;0;0;;;;;;405,4;10;10;0;0;405,4
60650;24,75;0;0;0;0;0;0;0;0;0;0;0;0;;;;297;12;12;0;0;297
60651;62,7;0;0;0;0;0;0;0;0;0;0;;;;;;627;10;10;0;0;627
60652;68,72;0;0;0;0;;;;;;;;;;;;274,88;4;4;0;0;274,88
60653;40,12;0;0;0;0;0;0;0;0;0;;;;;;;361,08;9;9;0;0;361,08
60654;110,91;0;0;0;0;0;0;0;0;0;0;;;;;;1109,1;10;10;0;0;1109,1
60655;113,05;0;0;0;0;0;;;;;;;;;;;565,25;5;5;0;0;565,25
60656;121,26;0;0;0;0;;;;;;;;;;;;485,04;4;4;0;0;485,04
60657;115,21;0;0;0;0;0;0;0;0;0;0;0;;;;;1267,31;11;11;0;0;1267,31
60658;79;0;0;0;0;0;0;0;0;0;0;0;0;;;;948;12;12;0;0;948
60659;38,38;0;0;0;0;0;;;;;;;;;;;191,9;5;5;0;0;191,9
60660;60,52;0;0;0;0;0;0;0;0;0;0;0;0;;;;726,24;12;12;0;0;726,24
60661;79,98;0;0;0;0;0;0;0;0;0;0;0;0;;;;959,76;12;12;0;0;959,76
60662;43,94;0;0;0;0;0;0;0;0;0;0;;;;;;439,4;10;10;0;0;439,4
60663;106,45;0;0;0;0;0;0;0;0;;;;;;;;851,6;8;8;0;0;851,6
60664;223,12;0;0;0;;;;;;;;;;;;;669,36;3;3;0;0;669,36
60665;73,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1097,7;15;15;0;0;1097,7
60666;89,23;0;0;0;0;0;0;0;0;0;0;0;0;;;;1070,76;12;12;0;0;1070,76
60667;40,26;0;0;0;0;0;0;0;0;0;0;;;;;;402,6;10;10;0;0;402,6
60668;83;0;0;0;;;;;;;;;;;;;249;3;3;0;0;249
60669;67,93;0;0;0;0;0;0;0;0;0;0;0;0;;;;815,16;12;12;0;0;815,16
60670;27,5;0;0;0;0;0;0;;;;;;;;;;165;6;6;0;0;165
60671;53,67;0;0;0;0;0;0;0;0;0;0;;;;;;536,7;10;10;0;0;536,7
60672;42,56;0;0;0;0;0;0;0;0;0;0;;;;;;425,6;10;10;0;0;425,6
60673;71,52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1072,8;15;15;0;0;1072,8
60674;54,63;0;0;0;0;0;0;0;0;0;;;;;;;491,67;9;9;0;0;491,67
60675;155;0;0;;;;;;;;;;;;;;310;2;2;0;0;310
60676;72,5;0;0;0;0;0;0;0;0;0;0;;;;;;725;10;10;0;0;725
60677;148,68;0;0;0;0;0;0;0;0;0;0;0;0;;;;1784,16;12;12;0;0;1784,16
60678;63,23;0;0;0;0;0;0;0;0;0;0;;;;;;632,3;10;10;0;0;632,3
60679;167,81;0;0;0;0;0;0;0;0;0;0;0;0;;;;2013,72;12;12;0;0;2013,72
60680;111,74;0;0;0;0;0;0;0;0;0;0;0;0;;;;1340,88;12;12;0;0;1340,88
60681;22,85;0;0;0;0;0;0;0;0;0;0;;;;;;228,5;10;10;0;0;228,5
60682;42,66;0;0;0;0;0;0;;;;;;;;;;255,96;6;6;0;0;255,96
60683;15,02;0;0;0;0;0;0;;;;;;;;;;90,12;6;6;0;0;90,12
60684;57,98;0;0;0;0;0;0;0;0;0;0;;;;;;579,8;10;10;0;0;579,8
60685;59,04;0;0;0;0;0;0;0;0;0;0;;;;;;590,4;10;10;0;0;590,4
60686;80,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1210,5;15;15;0;0;1210,5
60687;36,52;0;0;0;0;0;0;0;0;0;;;;;;;328,68;9;9;0;0;328,68
60688;42,57;0;0;0;0;0;0;0;0;0;0;0;0;;;;510,84;12;12;0;0;510,84
60689;12,83;0;0;0;0;0;0;;;;;;;;;;76,98;6;6;0;0;76,98
60690;37,85;0;0;0;0;0;0;;;;;;;;;;227,1;6;6;0;0;227,1
60691;138,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2078,85;15;15;0;0;2078,85
60692;11,61;0;0;0;0;0;0;;;;;;;;;;69,66;6;6;0;0;69,66
60693;49,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;688,38;14;14;0;0;688,38
60694;73,67;0;0;0;0;0;0;0;0;0;;;;;;;663,03;9;9;0;0;663,03
60695;69,92;0;0;0;0;0;0;0;0;0;0;;;;;;699,2;10;10;0;0;699,2
